id,revenue
3279,11601932.09137404
3280,355440108.32265425
3281,68758.38047521813
3282,2614642.0513358163
3283,270325528.2024361
3284,28763208.07430187
3285,72623796.38911358
3286,720627.3373701866
3287,3516724.326993613
3288,6446457.20886288
3289,64510112.755417034
3290,39664619.13743707
3291,51198227.66493219
3292,196068153.1326385
3293,42830341.20163691
3294,2926736.092864306
3295,6548055.034020697
3296,599529.1320787568
3297,1000392.6211664323
3298,45229638.46691908
3299,3504665.924101187
3300,39003305.29854607
3301,239301.98947300878
3302,3524677.6854147473
3303,514913.85349298525
3304,9236871.493382677
3305,53742298.32411063
3306,372514.49069478037
3307,14737812.204613071
3308,15850608.172274884
3309,330998.02256926615
3310,2592429.716038974
3311,6332125.530411134
3312,1904798.1913862133
3313,26744845.816171754
3314,32311891.517723445
3315,55877616.94092396
3316,18866959.437236734
3317,349929.59222480655
3318,57306.350584450935
3319,7520520.448299566
3320,10455787.932021262
3321,4100338.9713536687
3322,2706797.960811652
3323,161393735.55517966
3324,2694151.456624142
3325,117206844.71564591
3326,392868951.0137086
3327,67098378.91783161
3328,30749205.034710784
3329,4595587.3139094785
3330,135683453.51364812
3331,1366428.297939191
3332,73676626.15594548
3333,369748835.1593181
3334,1826332.3927625054
3335,15897569.282466682
3336,2658502.9807099933
3337,67888.5586161192
3338,13131605.341552475
3339,517117.32691751694
3340,115475368.1054167
3341,2774956.3763505626
3342,70517469.52099136
3343,113319737.51892796
3344,1219184.7390452689
3345,685525.4810538067
3346,35393616.52737881
3347,231953.0064949317
3348,23101646.644989848
3349,99359685.59942226
3350,452771017.53902406
3351,9744423.664062664
3352,705166.3877459555
3353,65008724.41635854
3354,2422960.1316140937
3355,6978279.744835047
3356,7784037.740070641
3357,575444.4067431719
3358,13726753.483956164
3359,21220670.488017246
3360,10997861.37323943
3361,77015880.93933019
3362,5232695.581040775
3363,3075723.1938601434
3364,27976154.4245565
3365,317323.2097400748
3366,125196637.79372743
3367,94958866.41897428
3368,1510431.0335324549
3369,20433037.62641709
3370,62890425.54701945
3371,58942013.28670858
3372,37798391.730903
3373,50380953.9890759
3374,9157432.410993785
3375,62973403.98527256
3376,23291969.772530973
3377,6799329.406445074
3378,6652564.647193011
3379,178219963.30468985
3380,51533443.36491695
3381,585595.5744792214
3382,175901.02209197084
3383,880442.7699440308
3384,11089453.363013916
3385,62363549.400993764
3386,743514.3257510031
3387,4067639.8150201826
3388,188548978.36041042
3389,767337751.4363246
3390,9698134.071916863
3391,14134486.088861395
3392,8227708.320617913
3393,9156640.601815555
3394,14929294.49629142
3395,206627435.49220073
3396,8927231.331424722
3397,119871.86350024385
3398,271172288.92972547
3399,77899355.19793083
3400,8587385.329000002
3401,3230379.118909981
3402,385489.2781246047
3403,58398452.796412274
3404,10989321.243944956
3405,6109899.908547523
3406,49275165.1477664
3407,196513704.00575158
3408,24812220.231617898
3409,1299577.2567890289
3410,36128930.093822554
3411,59906298.18339242
3412,9948463.987517793
3413,9421709.541899052
3414,321149.3096337187
3415,6631195.681890915
3416,17133834.444083717
3417,94004825.26100445
3418,41218444.31655744
3419,350212890.03557473
3420,450126.33890941495
3421,13015817.224949611
3422,357091.00056809466
3423,492834713.6395981
3424,106104.59995429686
3425,2046795.52682189
3426,9239115.460046776
3427,30724613.225634575
3428,1786809.5944759445
3429,48526653.71311606
3430,422174486.3882537
3431,2427098.4316463503
3432,4061872.542585852
3433,11640311.54520712
3434,1448654.3980867874
3435,383227206.26772994
3436,209118727.4858206
3437,351278.29732028116
3438,18544122.445440907
3439,46840695.70487409
3440,30139809.599874146
3441,89115987.53231132
3442,1404038.9604010787
3443,1311824.6465530947
3444,235474.0141044049
3445,96991704.4252038
3446,145814.10166572302
3447,2291326.1718401103
3448,8543548.948778214
3449,6342665.555258719
3450,88178145.0361725
3451,22661245.015027374
3452,35360359.435105324
3453,71378819.58383551
3454,21501508.224844944
3455,1907638.2901338341
3456,87359674.68108296
3457,4846793.319959735
3458,12323027.636453182
3459,549680877.8346415
3460,44082555.52102302
3461,6056513.06392302
3462,4930574.438030216
3463,36697905.77217747
3464,175617.6218304397
3465,33796583.693387106
3466,21334176.5605378
3467,8527688.478093375
3468,157128819.64554214
3469,1209518.979537537
3470,59460.22979780039
3471,25850899.973191578
3472,547544.0579975641
3473,25853177.43737711
3474,59601420.93604408
3475,249662190.21926206
3476,8224938.0760844685
3477,9143192.979034413
3478,12285090.509635814
3479,228849854.15306938
3480,4620765.769148663
3481,2750324.8014889215
3482,2221948.9922059737
3483,667333.0001461357
3484,2365792.473745001
3485,97392098.64999586
3486,10496137.04063709
3487,122821580.7774103
3488,106101814.0083857
3489,6640999.273141189
3490,17961458.64982913
3491,9481029.910507865
3492,6343313.900117695
3493,13909210.128538297
3494,158612.3227669124
3495,117758111.87988457
3496,6226862.539773364
3497,74309204.96226105
3498,145426214.89612833
3499,15163133.35667304
3500,272772.08265817683
3501,49223869.87510035
3502,66732196.78768591
3503,53717635.69358916
3504,35603594.43806295
3505,3001206.4422471155
3506,135730894.89759204
3507,98790465.909156
3508,13822787.617318634
3509,7698456.161356836
3510,15578088.818160903
3511,13973767.373763999
3512,150214014.03199923
3513,8075397.720176005
3514,11065775.348962951
3515,1031761.3400473845
3516,14229608.398336405
3517,694649541.6339529
3518,83928516.15456253
3519,2304874.367738218
3520,1912867.22850978
3521,235177.9595901509
3522,13575077.367987849
3523,17279122.086118363
3524,101080174.33067238
3525,109953197.90881835
3526,6494365.260748868
3527,8699418.448076814
3528,2020498.621367822
3529,335720596.4034676
3530,11082102.743176186
3531,42200717.19337835
3532,107848355.37255633
3533,20745396.972997215
3534,26543889.31905988
3535,220152333.32636255
3536,5709785.925029233
3537,67426583.49218175
3538,42393111.94751896
3539,24232506.30610376
3540,10169544.153820705
3541,19578604.604064405
3542,21282962.68628521
3543,115427.37525420528
3544,39092894.84704952
3545,9.920783469476529
3546,370572.3631786297
3547,232698502.40863916
3548,323578871.6559917
3549,2641177.9690072723
3550,18004670.00660904
3551,203746573.56388187
3552,60727669.1062302
3553,79563968.4873201
3554,110470650.36464453
3555,125054776.20269209
3556,26310227.748312194
3557,6586754.670343214
3558,282724310.50739
3559,39555154.80905477
3560,505002.7683342437
3561,44894317.46188153
3562,5153196.968829788
3563,5250423.879710184
3564,380887.67731113906
3565,4323022.742771475
3566,79892103.3025511
3567,1064267.2201021276
3568,7178211.245444406
3569,185355221.8819861
3570,538137.005211906
3571,60047267.41627819
3572,217640319.3809138
3573,3338589.4487632825
3574,11745396.369685275
3575,4224625.304092508
3576,11678080.341456002
3577,7326429.558358391
3578,70577901.16204381
3579,27069801.998723526
3580,27090673.17251227
3581,3719906.66985313
3582,122610482.12303983
3583,244131.70165654368
3584,24223698.460978895
3585,12982959.7541323
3586,25414613.69492109
3587,523653.64366840106
3588,1290106.945403423
3589,19340859.649663724
3590,7127705.690972561
3591,494154922.78753984
3592,292337.79115729115
3593,192783.497043209
3594,999.1573760272402
3595,41168820.6233917
3596,3433212.8701734263
3597,7287850.527369403
3598,25303177.784065194
3599,10530146.708012674
3600,1261855.082067582
3601,63477.86690688607
3602,1084568.5881152323
3603,10423320.711504614
3604,5330868.769296622
3605,65244491.481369704
3606,118948.62803217214
3607,75269604.5325786
3608,237822034.9335125
3609,966206.4817305012
3610,23632721.503081
3611,246302.5236678854
3612,2526998.016860239
3613,1538561.1477360076
3614,183476441.5173558
3615,20285554.322844848
3616,7368056.276800493
3617,10025788.113064498
3618,143486555.41143927
3619,5461.294936325179
3620,258650824.9986759
3621,254164783.22997248
3622,314593027.87661207
3623,71864508.55651084
3624,52474.152597243694
3625,4750960.108840644
3626,23379407.95395971
3627,16200406.219552405
3628,425606182.9914624
3629,2015754.4590379018
3630,26909.421030685247
3631,120759709.31691964
3632,10854825.243323116
3633,36942232.70394827
3634,1147618.636179043
3635,1172452.107933516
3636,47151398.92142111
3637,753448.9991339575
3638,22692145.416322395
3639,80221124.6682033
3640,294637379.6453915
3641,852102.2225276274
3642,219240.15548075602
3643,5253303.373369515
3644,1999245.0304353675
3645,18106779.93556506
3646,4853825.31912062
3647,5359653.2528799875
3648,2699943.4230503207
3649,10728435.15484239
3650,14518043.872203814
3651,801993506.6445506
3652,40638985.92872693
3653,230301460.0556584
3654,1787498.4574765929
3655,33003102.918338243
3656,1295843.0359063793
3657,57212.41431515298
3658,2748270.3017707346
3659,159111881.26090318
3660,293759106.0368241
3661,7816705.237132263
3662,10501041.22196858
3663,554093595.8230907
3664,96657.06282578586
3665,367185.0319132537
3666,12790381.666706888
3667,130030910.97801393
3668,91241735.18963937
3669,4554024.945073917
3670,19988.931741207143
3671,25159896.56872798
3672,4407015.660536941
3673,48924065.43594194
3674,6741331.592600493
3675,268025072.992808
3676,176582464.11135256
3677,4916889.215284418
3678,7479809.603443474
3679,55167241.38124415
3680,1578606.4646014504
3681,3694680.2515317705
3682,130448485.92604229
3683,3654121.288569038
3684,175155825.08746743
3685,161007135.38231978
3686,3425649.5909643373
3687,179425568.74628302
3688,5376281.598746082
3689,588350.3122954769
3690,89642804.7752547
3691,492002.99000161845
3692,217851.68360057627
3693,96221508.41166021
3694,143115394.56811935
3695,25187192.349891946
3696,34506971.38201985
3697,3702810.637876467
3698,36822682.64470483
3699,3404113.343401142
3700,3106216.3257399695
3701,12286991.46421441
3702,54421.92486222785
3703,121738842.03839591
3704,141195334.23851627
3705,6654793.208372667
3706,56241718.40417451
3707,772918.0624048607
3708,13645464.38757106
3709,332082059.87735856
3710,8387119.529165632
3711,2208725.8267926616
3712,37201613.97761422
3713,8945237.99852369
3714,1457575.1269640634
3715,3123202.687323045
3716,2119538.3915005764
3717,192665.52931970876
3718,8228914.952217909
3719,81873394.88832527
3720,16466240.050493542
3721,257444.09062315666
3722,20600441.22579961
3723,241898.07005080034
3724,7706519.102055109
3725,20743782.713002786
3726,7526861.389705699
3727,40782335.130348146
3728,155326556.4765681
3729,5428710.5760319885
3730,115324175.40194747
3731,108733055.68785965
3732,639414.4332173665
3733,477788121.70182216
3734,310189808.79309595
3735,16185691.23295094
3736,7335860.946589362
3737,11707110.50422075
3738,593167.7589993034
3739,1892241.633151636
3740,967092.9312202076
3741,7373837.262356818
3742,114140301.94540186
3743,70656501.72660778
3744,126450097.8328673
3745,40179763.982671425
3746,192452265.54774877
3747,98534.22241135925
3748,3966197.2411894
3749,9674265.550687011
3750,121054.26030193709
3751,12616499.033287302
3752,2453832.4444212345
3753,1904996.1633931845
3754,8079387.230925643
3755,94890093.69015262
3756,1275612.1300109627
3757,425934024.3060459
3758,103195225.6493
3759,4382965.493331519
3760,57183758.08929185
3761,17946492.795407098
3762,325024169.0245082
3763,19526378.038965028
3764,21045399.304366633
3765,2141151.910952949
3766,666258.3234591003
3767,22301850.583329335
3768,6257514.452925113
3769,1463898.095996699
3770,614948.8484104695
3771,15386027.332727287
3772,5493928.009308316
3773,60144385.61500333
3774,17509402.32083398
3775,135214162.33216956
3776,60094231.35479991
3777,2623273.4188989936
3778,493103.01471096306
3779,13030988.589692298
3780,191761.6552208554
3781,23227024.04982192
3782,874958.2032296839
3783,7176668.945616273
3784,798100.4913970901
3785,298495865.1057124
3786,5204208.226105385
3787,161651994.24069172
3788,547665182.3556455
3789,4453765.357231762
3790,907222.1994288694
3791,6372064.2122824155
3792,88.10845810323416
3793,1684112.465402647
3794,1265944.8532262668
3795,237104440.5423128
3796,10805895.903851748
3797,7159034.129243609
3798,55104404.34523992
3799,2507454.0932526733
3800,1465807.2775073722
3801,20070190.28657461
3802,228769.50108242474
3803,10781143.707095634
3804,36722.953295380205
3805,142328.4174788847
3806,52498472.68027646
3807,897521.0528072999
3808,360648.22443614865
3809,19244033.114586294
3810,1212407.0769160846
3811,9994817.514979737
3812,1916771.968810421
3813,145913.57545133476
3814,1133354.3447194677
3815,89489999.10441977
3816,156131488.79768082
3817,204388960.78854913
3818,55933781.818317026
3819,33568171.09256051
3820,141153883.29044938
3821,46132354.10750097
3822,18810241.63900117
3823,3671371.844940139
3824,6045939.230778768
3825,9816314.513238437
3826,120738431.91922712
3827,107308555.67843364
3828,1451079.2874291067
3829,3341.541086410688
3830,86703025.34745945
3831,614.3699103960499
3832,213760109.21059132
3833,7276703.246269185
3834,2127736.4144524033
3835,3781338.805944721
3836,1311279.5250121015
3837,26966739.99245334
3838,10273215.174646204
3839,308553.7975451909
3840,8578243.849294806
3841,4191970.9226498445
3842,998659.0333442683
3843,2377561.71733125
3844,546922.0980046749
3845,11971.36311854061
3846,271940.2706294408
3847,18128.874410747347
3848,1600206.5139797644
3849,55426706.66058923
3850,6890500.586655549
3851,13227427.052692804
3852,2489370.896760112
3853,63084244.428654835
3854,144283.05474125434
3855,494922.231401413
3856,12967826.41925919
3857,234514888.30631143
3858,522245.2359650012
3859,10768959.308528855
3860,6704478.373685199
3861,14994242.277309213
3862,6344545.742170097
3863,65014420.38921799
3864,11908313.400597228
3865,118220329.55987725
3866,2639776.2399413437
3867,11082051.148633663
3868,1545862.3488256356
3869,58233141.181653224
3870,42137296.572742134
3871,392680288.7475836
3872,5467271.80472859
3873,13819976.391591929
3874,468297.8798841374
3875,46687044.42842789
3876,72724.66296697421
3877,55837006.275808424
3878,251138535.44735435
3879,526668693.2296244
3880,10003456.57489616
3881,183.31799106667268
3882,4029977.923855995
3883,1957303.2069439113
3884,417302952.1837558
3885,2757713.9253830845
3886,38633623.47759757
3887,5718657.84535437
3888,3870135.3089758847
3889,1231034.642943547
3890,236353354.91646913
3891,5224135.867103579
3892,1072850.0646006989
3893,505013532.981531
3894,116435045.24623358
3895,27674508.680178765
3896,31660407.129480034
3897,6534862.847267229
3898,10014588.640992347
3899,363860379.8633138
3900,27079901.042329174
3901,918665.8308956071
3902,131843.9002215056
3903,798273.0946737146
3904,6862801.652441379
3905,10310584.63886755
3906,132335797.91163765
3907,4363325.047557143
3908,14728324.910675174
3909,1284738.2392592877
3910,19232760.444277894
3911,833530.1539635572
3912,9420937.154291783
3913,136352483.01507115
3914,26568315.535186138
3915,496703177.4775159
3916,409674.7129449136
3917,4836846.523753342
3918,4028372.137531737
3919,113748837.647487
3920,32574675.216797423
3921,40188.931402422146
3922,15977994.219083974
3923,48761849.313855655
3924,44849774.634427264
3925,284647385.49323946
3926,1172937.2523660231
3927,183001925.78967357
3928,89825618.80743313
3929,80354231.15655062
3930,489492.4123851082
3931,1340056.0506545478
3932,2102191.8389515476
3933,6137035.538775301
3934,93225281.91022569
3935,578.6501980047399
3936,367941.74225744425
3937,223423519.27148712
3938,13461954.247810869
3939,36800392.06567928
3940,3807022.717728792
3941,29823666.99847061
3942,271031367.9703252
3943,546458341.5296613
3944,7609186.592512858
3945,60396383.20223779
3946,2588388.3982122475
3947,99962589.62524402
3948,3509286.7820656747
3949,1500179.2768236902
3950,129506.29765392293
3951,6754664.681713035
3952,42741019.60319309
3953,76234749.27181873
3954,696735466.0300933
3955,4522494.293534887
3956,21241121.398886967
3957,6840482.638749983
3958,156228.08708656946
3959,6529159.952348555
3960,381701.4470444816
3961,33477514.130541354
3962,504750.80092163
3963,10427322.37541272
3964,637163795.4700198
3965,48941125.11938724
3966,4969915.474053838
3967,173326522.20490637
3968,33114456.091690592
3969,6625.4505813447595
3970,33174312.506752588
3971,11796765.61511879
3972,10945978.058548592
3973,63685778.88743904
3974,83133.25080439821
3975,169072761.92465895
3976,49094383.67392255
3977,106800512.47718814
3978,317154347.5423438
3979,4031102.159869547
3980,659130.1377932386
3981,184357.9781977922
3982,3804831.9641051735
3983,31819364.25806739
3984,83829301.21838222
3985,1251913.626222876
3986,985806451.2089647
3987,36507490.33158754
3988,4988897.006735817
3989,24479082.602786593
3990,6544349.52663335
3991,815640.9694204829
3992,411648.3640609359
3993,7302232.489216347
3994,21542621.961051486
3995,34696662.56183266
3996,58505403.366322264
3997,3781640.798798495
3998,188985681.91193503
3999,3978945.705270894
4000,53285238.19817936
4001,4195260.679644134
4002,102940886.39228386
4003,115539.6200010438
4004,73189956.22429533
4005,173433.37778907604
4006,36468082.89122575
4007,500570.363623389
4008,2747672.859314925
4009,7775400.919537848
4010,89942.54548178069
4011,17245742.0615289
4012,55906786.30103764
4013,101560096.99482618
4014,150365.0724116238
4015,45790689.833409764
4016,19686980.770353686
4017,5891813.240171803
4018,61451749.88472336
4019,395181096.29200995
4020,5927279.917309677
4021,82234201.88863367
4022,6631384.514259114
4023,215495307.55093533
4024,33483068.659218494
4025,160143.69999744656
4026,139656992.09531268
4027,11880947.696614094
4028,945311.6246923787
4029,214550.09385003982
4030,24377712.166748077
4031,82541929.41234326
4032,192806.61248938082
4033,54314.807231100145
4034,512709.3069334363
4035,17536775.150871668
4036,475234.1867223082
4037,10493810.570711432
4038,3264078.6857338115
4039,18867391.938748125
4040,4181555.0111753535
4041,230305.01397639184
4042,25472067.00989264
4043,6517189.512854396
4044,29237676.18214393
4045,66116559.5207968
4046,3625873.4397318843
4047,556280424.0497215
4048,5240886.859088342
4049,239355.9113640379
4050,840628.3726774
4051,492206120.91625416
4052,3535432.765210121
4053,1361182.6429383538
4054,377538.7062251225
4055,6245808.648513385
4056,4211502.560810551
4057,11414.604927647568
4058,4395651.243170036
4059,2516587.22634609
4060,37244204.04310565
4061,208108756.23467147
4062,19051693.799763214
4063,16955263.29655008
4064,427991678.0009512
4065,144905935.255274
4066,2056148.4065756532
4067,31828627.387333505
4068,1172001.2223083223
4069,11575694.228225186
4070,2561416.878622062
4071,4329704.937880085
4072,9905695.18860152
4073,183248299.97441113
4074,240690.67594239695
4075,12644460.989913175
4076,37410068.01630299
4077,253807734.58468348
4078,3035837.3144433964
4079,31746502.811000243
4080,5935070.064091146
4081,11463208.178702082
4082,186418085.8396396
4083,68673736.65914817
4084,62166.435542570696
4085,15577344.939911066
4086,255567285.00976658
4087,12039654.099428402
4088,54923313.81296156
4089,10697367.294195315
4090,2777161.1668246957
4091,12934697.741362605
4092,37571290.84146239
4093,9530470.920746258
4094,2344390.522560922
4095,336364011.531232
4096,5473838.162153738
4097,71644918.3149534
4098,4488250.362977607
4099,2975537.983588633
4100,70805585.0373193
4101,32279468.442409955
4102,1303588.4927260133
4103,27460443.81644444
4104,3540519.6158664743
4105,504920.3364135853
4106,2462051.339861027
4107,366668.9182206445
4108,8222945.515839313
4109,587090.4695536996
4110,39836785.30816607
4111,5639524.791243896
4112,12790607.154992528
4113,468308.7388791058
4114,129749715.11376755
4115,5084477.375764681
4116,25758404.802726395
4117,5660797.053193418
4118,36906185.006387845
4119,33374860.308454473
4120,729500.0418629557
4121,7077595.230133712
4122,106533191.82679397
4123,6249639.898059276
4124,29534002.88946258
4125,10008390.414076626
4126,2730139.0599218076
4127,4009613.998004975
4128,15098146.08955116
4129,1149480.8576734029
4130,2055024.5508956187
4131,69294889.5679218
4132,98786027.09806232
4133,22987061.59405659
4134,6626410.429073041
4135,20968354.367913734
4136,382628181.95935935
4137,5875472.366660468
4138,84727531.17873341
4139,9617631.604472928
4140,1231353.3055844135
4141,3662708.5710450388
4142,54472746.63230241
4143,39781007.4032273
4144,1886545.6939876436
4145,29420742.01585733
4146,2812516.4863002724
4147,71422.85983183405
4148,5436903.000654397
4149,4640417.251140625
4150,628297.9405850008
4151,577718.5407912661
4152,5973265.322791833
4153,34235650.14217696
4154,1669114.565076604
4155,22828823.767782487
4156,1049811.2433678727
4157,1469804.928511364
4158,11611642.214359159
4159,87211977.03730741
4160,300119945.54153913
4161,7453822.350826405
4162,10863346.184476448
4163,27540415.75307755
4164,2905474.061219854
4165,4099352.028799489
4166,1704399.1062858708
4167,18648453.611929473
4168,758635.3597622605
4169,2040594.0753819111
4170,4085550.920307188
4171,84586804.60408847
4172,64345076.75390194
4173,1982342.8441844247
4174,12558696.50183403
4175,4144172.743580629
4176,9842779.530122265
4177,50691.21552816301
4178,587722912.3124906
4179,404735.06237043807
4180,148961123.2226864
4181,20555543.109259713
4182,4565246.827676781
4183,118091321.37581249
4184,8048291.656597862
4185,3453944.503852833
4186,5093238.475563286
4187,14312153.42565285
4188,12167316.582282308
4189,369221.076017005
4190,135527.23976798146
4191,256905.54640086202
4192,61547.29413078237
4193,198593142.69911876
4194,151018026.64469552
4195,6040234.99528552
4196,326.96853895779367
4197,19054874.302815676
4198,589714.430232817
4199,7733214.575704244
4200,63231696.07779232
4201,47366333.390193954
4202,105065332.16591346
4203,10541673.109368492
4204,34648532.91246835
4205,2498523.546119473
4206,21634720.33809964
4207,399926937.8823983
4208,576765481.6228039
4209,18735155.12480734
4210,127619412.38126633
4211,44946212.612828836
4212,395210362.1788136
4213,521168.93198879587
4214,18203335.72817222
4215,416492.0715411893
4216,2320933.913541799
4217,280534.3338101252
4218,35993439.570024654
4219,20099407.05823526
4220,9041992.85967111
4221,57.77124105050235
4222,4027.4936861528176
4223,21636255.07077983
4224,3179311.828967578
4225,20603757.791976247
4226,17613385.52348102
4227,19488666.180339582
4228,29207.861019751734
4229,99074709.32594338
4230,27003907.4059316
4231,8856182.130450696
4232,3982944.6265598824
4233,139208486.7983351
4234,5324029.532124676
4235,701920.4308007031
4236,3563586.907310744
4237,3995340.865289482
4238,27805877.08642268
4239,35477320.67910308
4240,256726345.40066487
4241,285992667.3116965
4242,8704805.534057532
4243,1617780.9865725797
4244,126805639.84329337
4245,904642.3286791075
4246,84938.31803596849
4247,68208030.5541693
4248,1702602.9086014417
4249,27953020.72506339
4250,40999279.44724886
4251,154968.73465418565
4252,200113891.29708597
4253,45498428.148342565
4254,29518914.731059957
4255,40815726.89484197
4256,225518277.328233
4257,59539947.10436077
4258,32370098.8927765
4259,653607.7314592312
4260,285121553.4021845
4261,2309821.774263792
