id,revenue
3360,6932871.218551524
3361,73353183.10098524
3362,4414640.547002538
3363,3867862.952833398
3364,33876072.20409348
3365,343333.13638903305
3366,92033833.6468886
3367,91478300.0306798
3368,1265550.4943749288
3369,24745776.486448415
3370,48496624.381796844
3371,42427509.48158911
3372,23097519.520710092
3373,56999879.68081715
3374,10367636.89113593
3375,57600448.91932594
3376,19935885.754402045
3377,4861688.18571317
3378,6452453.97700625
3379,161955470.62694034
3380,50772992.37268005
3381,409959.1439457197
3382,159617.82509358373
3383,892220.2684133336
3384,22092775.999204554
3385,64690451.65725689
3386,904101.7796424025
3387,4723482.785429342
3388,125664219.65717149
3389,971945903.7747306
3390,6688179.764596756
3391,10279376.67091314
3392,7709134.71695659
3393,5117575.388753207
3394,43387751.091257624
3395,172544958.10777315
3396,5953846.939811952
3397,149618.12784943622
3398,272772226.63338196
3399,91215897.37385435
3400,8203555.579092885
3401,4229484.915807754
3402,355628.79733264784
3403,41596969.53525615
3404,10120873.41540353
3405,6993839.877449934
3406,86913118.37737729
3407,200865164.0191753
3408,19997316.49693204
3409,2397974.599907046
3410,32645071.31198383
3411,66718853.47689788
3412,10960811.749158744
3413,21192548.85649931
3414,410931.042181127
3415,8096920.033571052
3416,22417346.116866194
3417,81047425.7949705
3418,40036736.49105764
3419,374607235.93078595
3420,360441.7990700053
3421,8127177.203913441
3422,391645.1378451464
3423,480920797.68799835
3424,75751.76089496956
3425,1909987.7904954334
3426,8474870.242798783
3427,24527860.501812827
3428,2192796.5597794326
3429,31032276.495352942
3430,457122432.5696165
3431,2029837.06314701
3432,3208092.42232594
3433,14347119.39011123
3434,2539747.638307556
3435,374118416.33714855
3436,143407277.33834547
3437,566187.2254036266
3438,23802423.32162979
3439,50548998.27555757
3440,39169216.37737344
3441,76772159.44380718
3442,1784867.40258192
3443,1253644.0585825944
3444,384284.31474113266
3445,87920499.89466427
3446,145697.93574638342
3447,2276321.476682039
3448,16090576.908001712
3449,6702720.085981831
3450,88609401.96074013
3451,25418261.225490324
3452,39530225.87054198
3453,41126510.09213313
3454,22760489.78168853
3455,2723493.87131154
3456,90464605.80749759
3457,3671936.0762105463
3458,12475105.887521412
3459,622252707.7669327
3460,35260489.377410285
3461,4316192.405682
3462,5886501.779335728
3463,32162626.347516075
3464,209293.6074812571
3465,23668800.50585201
3466,24050598.767747574
3467,7420749.069015297
3468,126061312.3990495
3469,855655.2289590167
3470,96917.35331079499
3471,35332009.39780594
3472,647539.544131575
3473,33828232.834802754
3474,45102303.54900573
3475,198360983.32875234
3476,8351106.710807205
3477,11589391.896704333
3478,9238328.197315801
3479,266580067.44118097
3480,4189182.4912485424
3481,2468108.3485966315
3482,2236061.1982286563
3483,726038.6827954524
3484,2718195.8026824305
3485,87530750.89150727
3486,46426374.14523425
3487,100541131.70828974
3488,100624346.64091925
3489,5716882.84643364
3490,21716524.113328222
3491,13283244.434130326
3492,6014853.621309142
3493,19349793.961526345
3494,517386.1169133983
3495,92762875.61993513
3496,5102284.03693749
3497,48644597.09823036
3498,44160487.99573009
3499,19811102.845746536
3500,200791.34070129163
3501,57069050.66203689
3502,53365236.007307686
3503,34612779.18704645
3504,38467429.92551164
3505,2640634.572476126
3506,94494842.94045325
3507,107663664.16099
3508,12688305.241337568
3509,6988854.673329923
3510,15716984.737735016
3511,17581064.506928273
3512,150405773.34206116
3513,7138702.829894038
3514,14292069.59440793
3515,1524954.899579143
3516,17833479.771110937
3517,773033359.772331
3518,36557759.04958721
3519,1750608.4797019516
3520,1979690.3938075602
3521,182449.39737411062
3522,12618374.806496715
3523,16855339.904974483
3524,65327513.63769138
3525,101392991.95337673
3526,8957863.196402466
3527,9377167.451504875
3528,3557480.1266713534
3529,306403004.0309609
3530,15329859.722927693
3531,49378230.97698116
3532,66837194.02322331
3533,22830731.977777153
3534,19499843.528381146
3535,205551600.50968122
3536,6121119.325880153
3537,42841401.13055445
3538,50519052.10105259
3539,30568875.47642863
3540,13863070.958708214
3541,18527838.35598204
3542,26832536.14527509
3543,170435.04788200578
3544,41707956.872315355
3545,15.49016552536893
3546,767335.8948751072
3547,129020784.7390442
3548,243514914.13421234
3549,4030689.842497016
3550,70369701.1745759
3551,129481047.97138551
3552,50635085.83511792
3553,49127266.81602621
3554,127597227.1938509
3555,165365317.480251
3556,24570086.156041943
3557,8825189.278123379
3558,250840250.6933112
3559,22635519.851577885
3560,299648.246449264
3561,72974660.45395428
3562,4379974.024350824
3563,7188426.27865983
3564,261156.01065682597
3565,4100880.565643546
3566,66802099.6663435
3567,2900105.198630584
3568,6368854.569481382
3569,123676493.43234405
3570,545661.2295297699
3571,47104773.91482293
3572,180332648.57525516
3573,3548862.503300794
3574,14239056.343758656
3575,4400987.146351848
3576,16036457.969165692
3577,8712660.13537298
3578,54243362.09448898
3579,23770170.73292802
3580,17571264.113061603
3581,5471859.444020195
3582,110894598.50327647
3583,212663.36287975893
3584,22789919.29954835
3585,22736921.962118927
3586,21290894.919859182
3587,1182615.4008096014
3588,1509577.4381721858
3589,16631594.559872301
3590,6629706.613203368
3591,385462561.5347034
3592,501759.511578741
3593,159414.28590528588
3594,1137.7433397879993
3595,29091045.563546326
3596,5861593.648718664
3597,5830545.489204358
3598,30744697.579053923
3599,9178959.008291617
3600,1660317.7662654936
3601,102992.13995713549
3602,754650.1112051707
3603,10170171.598767558
3604,5539727.9475944
3605,59475876.708101094
3606,193067.51192166834
3607,53592079.52256907
3608,209143299.5001379
3609,1358685.9223834143
3610,30863756.51181334
3611,335578.2460359552
3612,2435497.2076523644
3613,1462769.6213649604
3614,129460672.64314951
3615,30554115.18387662
3616,5705481.650021078
3617,14453454.886972887
3618,127872978.29719767
3619,3711.9363497689124
3620,192845352.8247494
3621,198921636.42971238
3622,222811581.66274416
3623,70730051.53452834
3624,59064.37471344629
3625,3316838.526619746
3626,24686148.959762294
3627,22741233.299577765
3628,449131491.23500186
3629,2477153.118460347
3630,64240.501908921324
3631,83027930.99911404
3632,7636728.20568514
3633,43992116.86626255
3634,995162.4744719521
3635,1196387.0535401416
3636,39666019.93357687
3637,897107.0711515376
3638,22620904.5525153
3639,72183589.13916984
3640,264777442.58123916
3641,471390.8789108502
3642,396420.49675284285
3643,5991174.183357723
3644,4178929.443920738
3645,14986619.39455983
3646,4282814.532063946
3647,9424638.853424257
3648,2528781.1818261314
3649,9576747.873650488
3650,15102589.971812306
3651,625337642.7193466
3652,19427980.3503009
3653,250719114.3648967
3654,1891903.3910135874
3655,20886489.28420518
3656,3322319.130566578
3657,45150.55121669239
3658,3326141.344804485
3659,158401474.52557507
3660,307116671.39157796
3661,8970039.678096792
3662,14737479.29888688
3663,551112364.6346252
3664,199206.47422878657
3665,397350.21197924425
3666,11088812.518071707
3667,129493495.7656181
3668,36923111.986677326
3669,5115113.082371777
3670,11651.545473316994
3671,22971842.287225284
3672,4118974.6551239216
3673,76897133.00288814
3674,7617341.832166468
3675,241463350.23045042
3676,124676225.65004537
3677,3362015.093742567
3678,9862832.744730981
3679,31038710.38512553
3680,2561149.065096998
3681,2826215.02533668
3682,124370338.95651257
3683,3758521.0286071794
3684,120190946.20703778
3685,137649014.22515
3686,4204181.026853109
3687,146491533.91610312
3688,6221201.660224054
3689,408053.8132139146
3690,80836822.32913056
3691,577458.920691132
3692,182513.7820366222
3693,78265920.52992897
3694,155129504.62281576
3695,51351738.93050329
3696,31263554.614396386
3697,9167313.942573221
3698,44215417.43190602
3699,3752712.454770641
3700,2864204.9068108425
3701,23621950.62422601
3702,56174.66747039085
3703,85685043.9891005
3704,86769302.70874931
3705,6800022.252471461
3706,70323360.8275619
3707,892162.7907548031
3708,8161807.305507008
3709,281850987.174536
3710,7077541.411642952
3711,2070655.9958481314
3712,37314028.50674463
3713,9658907.45258148
3714,1260017.5959158672
3715,4236140.190732316
3716,1896188.1483280736
3717,199180.91996912725
3718,8634993.148260014
3719,53395356.02502546
3720,11603699.56350215
3721,202464.57996287028
3722,29920615.552125502
3723,272027.49537055625
3724,8561158.665902706
3725,20753469.0415483
3726,9135157.168315656
3727,45129922.019345894
3728,175941568.7582683
3729,8193682.337042922
3730,82909900.22886084
3731,114459853.29042977
3732,490121.434492909
3733,371694925.8190168
3734,305567198.3512478
3735,17411610.11444971
3736,6280851.951910816
3737,12752427.456901392
3738,589621.0641015496
3739,3076664.306695897
3740,2514521.8194961855
3741,8242897.442976178
3742,81390290.78145085
3743,48552326.51283222
3744,128008745.69612023
3745,33668013.96034258
3746,172474548.49511647
3747,99601.33695099431
3748,3877461.3064627643
3749,7172110.180058352
3750,193092.33053383022
3751,9173523.599481612
3752,2220964.410516963
3753,2309656.845314546
3754,15388976.251251398
3755,65387234.97120836
3756,1834132.1815416415
3757,428025720.4450475
3758,93512159.9435291
3759,4128136.374159727
3760,79185474.19695887
3761,21955271.32742931
3762,333092331.4190044
3763,21852285.303666297
3764,20113550.842144407
3765,2408971.040544805
3766,1198474.4298948054
3767,22968090.690042183
3768,4770283.288206239
3769,1334542.9836353124
3770,801554.9007057514
3771,31390173.70256412
3772,7382454.355565266
3773,26008844.521243557
3774,15109093.18056829
3775,126170765.66870277
3776,61987636.90426783
3777,1682718.9393471745
3778,329075.0509014971
3779,9608440.09952244
3780,133643.0572135194
3781,20947657.406412132
3782,859350.4871959961
3783,13734198.540558988
3784,1300487.832220006
3785,312681509.7415557
3786,5816550.471049924
3787,181489664.14102775
3788,581940794.762637
3789,6840631.671641264
3790,1322725.3848188412
3791,8848790.766782962
3792,44.43985672515376
3793,1299165.7202507898
3794,1549453.2658046144
3795,195723875.08099002
3796,9660721.879178626
3797,7758774.111848887
3798,50664523.74829654
3799,3724273.203537547
3800,1296656.2146531572
3801,49528682.343091026
3802,246175.6352941937
3803,9942513.32578905
3804,42121.6739081968
3805,155268.63647491857
3806,78274803.19105722
3807,661679.6754555276
3808,405236.54343560996
3809,25608620.734664053
3810,707506.2401056711
3811,12058776.794163346
3812,1672688.3162261667
3813,129303.14151165394
3814,750653.2320168564
3815,78074398.43442458
3816,151139033.8483033
3817,192373042.63345367
3818,43988475.1151414
3819,20357046.05481315
3820,88836626.13020709
3821,48937475.82479094
3822,14824233.943621997
3823,4811949.505798873
3824,4692834.458926942
3825,6284454.725737395
3826,118953009.46005805
3827,72178587.33984831
3828,1222161.1433470089
3829,5115.592086296642
3830,62502273.30444127
3831,364.07066484126415
3832,220850309.74051607
3833,18561083.119602405
3834,2235515.4355496992
3835,4481019.252336702
3836,1324672.3302211857
3837,23996326.90740918
3838,6107804.576822994
3839,301405.77808818535
3840,16584206.943956288
3841,4696863.92006268
3842,1523813.7521697665
3843,5575417.275176547
3844,708949.8856731626
3845,24093.047290479164
3846,339944.51949889277
3847,45241.53879430559
3848,806871.2843241978
3849,57716745.4284579
3850,8438310.249961723
3851,24729164.763065055
3852,2458038.8329486586
3853,77865294.65980707
3854,200085.4273381915
3855,265118.6470049092
3856,12979606.316078963
3857,255232500.26712605
3858,385522.63593531045
3859,7160712.224593506
3860,14619465.724891521
3861,26817943.40559726
3862,6901536.99959168
3863,64211124.52918804
3864,23110737.711870786
3865,100734274.95760669
3866,2664759.575249603
3867,27310956.22005554
3868,2488379.838502489
3869,49826270.33543308
3870,58497101.238223754
3871,414848689.50741327
3872,7364880.307804853
3873,13598172.210586233
3874,340836.78237985354
3875,42776188.06905498
3876,95366.78995178417
3877,48653970.55579052
3878,183264688.5130024
3879,565044677.1368568
3880,9709514.40428688
3881,112.93054009643701
3882,4547529.1565962685
3883,1831947.2475728965
3884,274018219.8250187
3885,2662936.701472529
3886,33663419.80897687
3887,7013861.229680259
3888,3618682.083656124
3889,1089492.3977052537
3890,169357674.02227482
3891,5482653.769376319
3892,1465710.2038928152
3893,496731928.54578954
3894,75448388.45944089
3895,34088332.639909856
3896,28770632.094801486
3897,7242256.291915358
3898,15402332.005371472
3899,354092825.36202246
3900,15530818.586597385
3901,1126773.0716570576
3902,177535.68984319025
3903,859369.6497175843
3904,6450548.56828587
3905,10069662.370634427
3906,104677940.57488745
3907,2593304.9706140705
3908,7521803.148050981
3909,961828.3741410149
3910,13166188.040869046
3911,1167692.2674007001
3912,10652822.93647313
3913,112388523.47204152
3914,29278252.612923212
3915,395828014.7527872
3916,304373.9318379417
3917,5108013.177444663
3918,4161589.127655339
3919,109965269.45740344
3920,35009523.56116789
3921,35966.795606209584
3922,17381696.549529955
3923,45427379.301229104
3924,29669118.612357415
3925,254581327.23837772
3926,1709382.5209379331
3927,126944298.39748739
3928,91593048.65451935
3929,67971233.2471805
3930,493072.29349517595
3931,1607729.6039259324
3932,2040010.15122163
3933,9982946.902490662
3934,83533188.8882467
3935,719.3580121257583
3936,334480.3141158227
3937,181882304.82334876
3938,12800021.316581948
3939,40219934.27139027
3940,4006973.306156547
3941,26668806.708999734
3942,261038251.35325444
3943,732956245.2111806
3944,9661410.551661255
3945,30760292.05861947
3946,2744012.4389995174
3947,74054237.51272178
3948,3546403.3495860156
3949,1131789.8872090576
3950,223864.89681749596
3951,7309610.367198389
3952,47223652.088823594
3953,68780376.73694241
3954,754390302.9780788
3955,2490558.758222572
3956,36773270.9328517
3957,5458207.49078543
3958,368716.94660514296
3959,4669790.378532248
3960,423598.71163736616
3961,32347732.69470575
3962,820458.4559602721
3963,8262780.322237334
3964,846677863.66587
3965,66284124.817619376
3966,7796962.500228558
3967,246063247.50590175
3968,34250939.56890166
3969,7342.135512959804
3970,27805393.637050986
3971,11381749.236693181
3972,9148736.944859445
3973,57124868.61609991
3974,93216.83625655368
3975,152899599.0811117
3976,38216459.15113028
3977,93220810.36358333
3978,256886106.8720809
3979,3182300.1606809753
3980,535336.3600193557
3981,366613.0917054144
3982,5532333.027150502
3983,13933348.868216813
3984,73116949.21810693
3985,1322073.9002365381
3986,1068843604.0766166
3987,27938614.03019914
3988,5122530.617649593
3989,22796580.46168223
3990,13359147.381863816
3991,437742.42831353104
3992,371543.75137986295
3993,9638769.301438102
3994,27658520.969384145
3995,36157449.253029175
3996,50791467.220523186
3997,5208078.995429034
3998,158547531.9454551
3999,4649913.300065555
4000,45103825.69541751
4001,1512435.5961155293
4002,227082417.10343483
4003,113631.9202377721
4004,64141417.22150306
4005,180065.9317392978
4006,30456133.93126447
4007,611158.3958879625
4008,3241555.4131009984
4009,7934493.482163306
4010,105345.06850562607
4011,10829418.845123813
4012,123166406.51213244
4013,81313505.8840271
4014,151280.4208190864
4015,48695058.67147113
4016,17683104.217498846
4017,5034934.083485373
4018,49329051.59399199
4019,274052953.9971537
4020,4018425.7638789434
4021,66970243.346989885
4022,6636385.974182881
4023,196621157.30556867
4024,25195817.444197323
4025,235550.78503745922
4026,103899909.2604978
4027,16608615.045298643
4028,1054226.394058516
4029,162020.21791650212
4030,21147211.142551
4031,56422612.506320834
4032,160792.9978671674
4033,90874.89892733321
4034,523234.28752586176
4035,37704681.41334348
4036,464861.3256319454
4037,7939289.937495915
4038,3298169.591648064
4039,14976765.37208956
4040,3923596.621662477
4041,169290.318464419
4042,30352387.792329784
4043,5461941.79386501
4044,52174731.13501999
4045,41175940.289884344
4046,4223592.131648873
4047,519386297.9372723
4048,7207076.534696489
4049,244389.94535306314
4050,566582.9617681229
4051,566646649.0565647
4052,5133868.39238197
4053,1916721.553236534
4054,352403.1958177903
4055,6243757.388876736
4056,3532168.184639389
4057,9568.278079674605
4058,5745365.708283741
4059,2329837.9055383536
4060,35713528.0222827
4061,213146691.85782996
4062,23254530.698728476
4063,11522366.070093649
4064,341135008.3419308
4065,103803758.86063516
4066,2878158.3226046683
4067,34908556.08889244
4068,1323708.6266495113
4069,17178409.83283112
4070,5368135.938394316
4071,3738152.916356574
4072,10933250.531361597
4073,171954753.08875772
4074,170544.03301537337
4075,13894002.968589066
4076,28680429.493393112
4077,243181353.82699767
4078,3496991.5745728463
4079,51390702.66096741
4080,5614503.263762133
4081,9402500.605656685
4082,205354471.14543086
4083,44960035.509254925
4084,97241.46102608569
4085,20594546.03968995
4086,159863741.0567648
4087,8298654.442237589
4088,51757975.141450174
4089,12002812.993436806
4090,2242013.362768582
4091,25134919.909533802
4092,40071130.41161406
4093,17233936.808533397
4094,2677809.7017702414
4095,252849222.5560735
4096,7576651.405984911
4097,69156487.0528738
4098,3574051.8955125227
4099,3535463.774276116
4100,43696523.26358445
4101,39545407.22591198
4102,1202270.834243989
4103,30830903.889318068
4104,5415844.443593263
4105,340544.23680094944
4106,1999534.2756592003
4107,530150.474724784
4108,10331573.171013555
4109,369358.23406788317
4110,27541731.98027608
4111,4766735.152600425
4112,13677979.494480131
4113,555952.0319874685
4114,100925409.32130988
4115,4208046.773249248
4116,19604935.14584434
4117,3816937.0787583063
4118,30559685.736468077
4119,31246420.016878106
4120,790006.4391279852
4121,4614558.460607717
4122,99628892.26828171
4123,5154286.541028221
4124,27914095.53262111
4125,10526372.810156766
4126,3184510.183735718
4127,4800077.218296776
4128,11485662.390697934
4129,1161167.9438038887
4130,1975999.439442313
4131,76319499.04718271
4132,94170492.56157787
4133,27782183.19910201
4134,3911504.228209984
4135,16303782.391997444
4136,408317800.83244956
4137,3960421.0768153896
4138,41148008.331381716
4139,9699684.313129606
4140,1637786.7188462159
4141,3877628.0505466084
4142,61292871.97051979
4143,41193951.68175565
4144,1832532.3861897732
4145,15493119.656874912
4146,3895514.0657337545
4147,84446.29167099975
4148,4421156.3872369705
4149,5914830.521317229
4150,668774.3303722653
4151,459049.53642215807
4152,11823311.104694877
4153,19297990.535638016
4154,1680220.1321528158
4155,19946945.69012931
4156,1274613.103866738
4157,1682831.4022924323
4158,14210883.623139199
4159,102436768.2240968
4160,305758227.7610645
4161,7710149.360678048
4162,14217443.458415309
4163,71068548.17578076
4164,3262104.371550011
4165,5357609.018783767
4166,1357483.2946193558
4167,25913434.498625766
4168,834012.8030224442
4169,1905096.1785556318
4170,3423106.881558035
4171,81384563.15495464
4172,51441341.16144213
4173,2066719.6339807387
4174,4495939.587139714
4175,3335138.0376447183
4176,14304829.947452018
4177,50208.963804795036
4178,495495234.8523555
4179,297591.78774957947
4180,116145637.20085071
4181,24627504.085777648
4182,3202550.0950532844
4183,106025434.84644376
4184,10683785.376522196
4185,3032540.8492926685
4186,3786983.67716805
4187,18510184.54038005
4188,12351045.489075692
4189,354884.7434012282
4190,110872.71216964549
4191,277945.02017395
4192,64154.9103054722
4193,157539395.1310073
4194,113721371.2718911
4195,4232917.92123242
4196,577.992373856724
4197,18722114.84323439
4198,573760.6168782586
4199,5815380.539282862
4200,62351525.06609813
4201,49680460.11055178
4202,60427951.886096954
4203,11715580.75015974
4204,31347360.017426927
4205,1631002.3860500418
4206,16413482.56157577
4207,491795087.5674879
4208,575170255.4714072
4209,18751117.187119003
4210,109843065.87546287
4211,47447877.89401302
4212,282736931.6078198
4213,452166.5697448569
4214,16171338.772705238
4215,364191.2629487213
4216,1989726.5159852258
4217,220372.30334398127
4218,40544460.93533255
4219,13876312.60554548
4220,10378846.980471916
4221,83.82232210690235
4222,4174.499910361592
4223,21751852.015623856
4224,1001237.9089086931
4225,28487591.738026958
4226,20271899.416899946
4227,19955009.228200693
4228,29889.295732233863
4229,75018811.5434894
4230,21714274.183133002
4231,8259772.483317772
4232,7077628.337735151
4233,116616294.62366745
4234,9747695.417027242
4235,825201.1096107457
4236,2993451.281241297
4237,3296973.1681673187
4238,28969515.33386619
4239,76770712.87382293
4240,176368982.13413987
4241,212081314.0459476
4242,7504055.129937061
4243,1521451.65068743
4244,82128325.50699554
4245,1024834.4488616122
4246,170149.43495851033
4247,50386226.05478898
4248,1914510.3373351581
4249,17672056.906039998
4250,25933373.250441607
4251,377187.47278625454
4252,134605037.39024663
4253,69496958.6481907
4254,34707073.422264405
4255,36663016.22877718
4256,299870533.67189753
4257,85241465.09995252
4258,28732018.798334617
4259,641348.6388106532
4260,263299680.64066198
4261,3149772.4001846407
4262,1105840.5812845132
